entity,lap_number,fatigue_pct,PitStatus,stint_hours
NOR,9,0.912373575410938,Running,
PER,61,0.6771564746740331,Running,
NOR,53,0.024803607892844026,Running,
SAI,18,0.1288518404564884,Running,
PIA,43,0.9642692582279802,Running,
STR,35,0.09217799501453489,Running,
VER,63,0.14452320926726797,Running,
RUS,78,0.8596794693255652,Running,
PER,4,0.9185968705378591,Running,
HAM,41,1.294085362006503,Running,
HAM,45,0.9520693310319628,Running,
HAM,50,1.2951918832406484,Running,
VER,28,0.4450906858011999,Running,
HAM,42,0.004601954835817268,Running,
LEC,76,0.07064908310858431,Running,
PER,69,0.14671304569355836,Running,
LEC,1,0.3136931809785054,Running,
PIA,39,1.087234477192707,Running,
PER,17,0.4361166610537051,Running,
LEC,35,0.6259287537503309,Running,
PER,46,0.6678896259112763,Running,
PIA,42,0.16083802594730606,Pit,
ALO,39,0.015105098218766433,Running,
VER,49,0.2432425444514122,Running,
VER,62,0.21212461547898132,Running,
HAM,38,0.6616547119017615,Running,
NOR,23,0.49578668801038006,Running,
HAM,22,0.40774809578325577,Running,
SAI,4,0.41131146083309283,Running,
LEC,49,0.5315773648748536,Running,
PER,59,0.2344993537312351,Running,
NOR,73,0.3580959634228581,Running,
PIA,68,0.005548464076228499,Running,
SAI,71,0.2980206645515418,Running,
PIA,2,0.5662384989453123,Running,
VER,49,0.5363900870429872,Running,
VER,31,0.5987829399861783,Running,
HAM,40,0.003531267163478513,Running,
LEC,48,0.22318196095478388,Running,
NOR,51,0.25083091712844313,Running,
STR,43,0.5053261032636993,Running,
SAI,55,0.6170727224944426,Running,
SAI,49,0.0705218151977563,Running,
HAM,57,0.24106448535327757,Running,
VER,77,0.04592350142584578,Running,
HAM,15,0.012098486536823994,Running,
PER,27,1.4822087599561107,Running,
NOR,68,0.6499722003432157,Running,
LEC,64,0.3735223338945326,Running,
ALO,30,0.6067176799173069,Running,
RUS,36,0.5661123775732413,Running,
RUS,67,0.32336853107080565,Running,
HAM,49,0.05656990961037667,Running,
PER,76,0.09119471596936851,Pit,
NOR,55,1.0966959411318618,Pit,
STR,56,0.9012586143469183,Running,
RUS,68,0.7131836653096607,Running,
NOR,44,0.7276253434804841,Running,
LEC,31,0.5181275474791386,Running,
PIA,58,0.944655322303295,Running,
PER,53,1.6940792322869866,Running,
VER,23,1.4184640340324461,Running,
NOR,28,1.8768844178228203,Running,
LEC,16,1.9018401625881989,Running,
STR,37,1.1294423985540147,Running,
ALO,21,1.3504100815638438,Running,
VER,17,2.2629406025341083,In Lap,
ALO,37,1.535971427430334,Pit,
STR,77,1.3736365899313971,Running,
LEC,19,1.598599787869892,Running,
RUS,30,0.5405095994057418,Running,
ALO,45,0.8058204767674965,Running,
VER,18,0.44001947974469935,Running,
HAM,78,0.013030947382436375,Running,
SAI,62,1.0483695900249361,Running,
NOR,36,1.1783096809540108,Running,
RUS,52,1.2929344620796743,Pit,
ALO,19,2.195261028585513,Running,
PIA,44,2.613604444490958,Running,
NOR,7,3.719802536680582,Running,
HAM,44,2.6049991095903224,Running,
STR,68,2.4871783243833407,Running,
SAI,34,1.4494772658394939,Running,
LEC,66,1.9279075132495689,Running,
HAM,69,1.7938546502572512,Running,
HAM,55,1.3320044827547783,Running,
STR,10,0.018022111868480628,Running,
PER,42,0.4611085932753542,Running,
STR,41,0.340543687432765,Running,
PER,77,0.7574074079149035,Running,
PER,69,0.3674201820773687,Running,
RUS,10,0.5108829451947461,Running,
RUS,10,0.9098111161851691,In Lap,
VER,60,0.38628052539005503,Running,
ALO,51,0.30915616797442813,Running,
ALO,21,0.16692674611160085,Running,
LEC,8,0.027403330790790048,Running,
ALO,65,0.27589842430346123,Running,
RUS,78,0.1501043736414076,Running,
VER,30,0.6484278836438512,Running,
VER,49,0.8015628648748552,Running,
PER,9,0.8750120274703885,Running,
STR,17,0.614100595351734,Running,
LEC,69,1.3815893044029581,Running,
PER,58,0.43819817180126286,Running,
STR,57,0.6512358597179552,Running,
ALO,62,0.9565348083354103,In Lap,
PER,52,2.038008466071664,Running,
NOR,61,2.1368814260754263,Running,
ALO,40,1.681616213578116,Running,
STR,38,0.900642842354521,Running,
LEC,43,0.7508850932937752,Running,
STR,63,0.5098262222409278,Running,
PER,19,0.17471602324488078,In Lap,
PER,50,0.12231125009026927,Running,
HAM,33,1.055157756294016,Running,
LEC,13,1.3459425350226386,Running,
PIA,78,1.3267199795821292,Running,
ALO,62,1.0780033115114427,In Lap,
VER,43,0.48219279105394114,Running,
LEC,49,1.051001306844701,Running,
VER,36,0.39324714665966154,Running,
LEC,10,0.9052046984675419,Running,
LEC,6,0.44893539138891464,Running,
STR,57,1.0136942202416177,Running,
LEC,1,1.2436564263113818,Running,
HAM,71,1.4105614870806167,Running,
PIA,58,0.7739518830196677,Running,
PER,21,0.1025211606360571,Running,
SAI,56,0.3183003677429394,Running,
VER,20,0.9443289035353908,Running,
PER,54,0.23160076792706485,Running,
SAI,25,0.6993936511909993,Running,
PIA,28,1.1025151958781425,Running,
PIA,5,1.7451469616589388,Running,
VER,21,0.628510655488397,In Lap,
VER,18,0.2989598948850078,Running,
PIA,47,0.1099523003160241,Running,
SAI,70,1.6578398985990463,Running,
LEC,57,1.4358156300019007,Pit,
ALO,19,1.240315735531114,Running,
NOR,65,1.339383302969119,Running,
PER,3,1.5201959879152238,Running,
STR,42,0.644303216093628,Running,
PER,21,1.3551418365627634,Running,
STR,40,1.5425120728658523,Running,
SAI,67,0.16647206981243862,Running,
STR,25,0.45297071547937273,Running,
VER,55,0.017657888851117798,Running,
ALO,52,0.07252289231911152,Running,
ALO,44,0.1448045121489286,Running,
VER,56,0.4394803607176409,Running,
HAM,55,0.5926163779834598,Running,
SAI,70,0.4669988383808943,Running,
HAM,77,0.27625082337723594,Pit,
HAM,73,0.47616395243716,Running,
PER,66,0.32118647468960815,Running,
PIA,19,0.46549437742494093,Running,
PER,7,0.04786198980876594,Running,
PIA,63,0.25386625171284344,Running,
NOR,42,1.1442866094007353,Running,
STR,42,0.6923812492682646,Running,
PIA,59,0.4099814957004483,Running,
VER,20,0.7036416428077299,Running,
PER,73,0.5703106171246808,Running,
SAI,17,1.2472913396796903,Pit,
STR,27,0.7643590937006297,Running,
NOR,47,1.0757004527063505,Running,
PIA,2,0.6209194801179998,In Lap,
NOR,63,0.8259212805872163,Running,
SAI,62,0.36474275706575576,Running,
HAM,19,0.6963246374246654,Running,
ALO,17,0.02689237664046107,Running,
SAI,69,0.4818923062122671,Running,
RUS,39,0.5937356788526332,Running,
SAI,71,1.1810362960813114,Running,
NOR,39,0.5716779582067927,Running,
VER,36,1.1473817568716003,Running,
PER,40,1.240405103603062,Running,
VER,45,0.6152486653967559,Running,
NOR,4,1.015460697233138,Running,
PER,25,1.090019380189887,Running,
RUS,69,0.13332654335070776,Running,
ALO,30,0.6567456671125806,Running,
STR,76,1.5085641087387622,Running,
NOR,68,1.6648615294934956,Running,
PIA,29,1.9673454890052746,Running,
NOR,73,1.3622560598476565,Running,
NOR,68,1.5180985179942237,Running,
PER,51,1.7028075343002713,Running,
LEC,24,1.0167335099207615,Running,
SAI,14,1.3387640120808244,Running,
LEC,69,0.5866706925868534,Running,
RUS,18,0.15304201069546303,In Lap,
PIA,42,0.41779151764877176,Pit,
ALO,57,0.12299017262452361,Running,
HAM,12,0.11153874328309332,Running,
RUS,17,0.28118777616539387,Running,
HAM,30,0.27400872199167675,Running,
HAM,75,0.16697588963767857,Running,
ALO,23,0.2731581812741621,Running,
VER,1,0.04910855137912479,Running,
LEC,32,0.2279350800334326,Running,
NOR,9,0.6074510845837378,Running,
STR,15,0.682695568511156,In Lap,
HAM,28,1.6018723708434268,Running,
PIA,24,1.7959288179997424,Running,
RUS,60,2.2406938649580086,Running,
VER,35,1.5007816560345735,Running,
HAM,27,0.9838728215922619,Running,
VER,76,1.0876630973655945,Running,
VER,20,1.4964332266099474,Running,
HAM,65,1.1326990114648494,Running,
PER,49,0.7822164233739687,Running,
SAI,1,0.9887519011102464,Running,
PIA,10,0.32381605495611365,Running,
NOR,47,0.42776814577279026,Running,
NOR,59,1.0908813232075223,Running,
PIA,62,1.195238303068126,Running,
PER,18,0.9835659094860366,Running,
NOR,46,0.5593226056902906,Running,
VER,32,0.13896134295798002,Running,
ALO,27,0.5741555073767113,Running,
RUS,18,0.2985215729867985,Running,
LEC,39,0.10932237442537879,Running,
NOR,49,0.4175763357636378,Running,
PIA,44,0.49599843153445705,Running,
ALO,72,0.12974885442235684,Running,
HAM,54,0.48758443552387176,Running,
SAI,34,0.9114410379917268,Running,
PIA,71,0.34770776917115026,Running,
VER,36,0.0677165306638347,Running,
SAI,18,0.44286855641619965,Running,
RUS,38,0.8809882228688115,Running,
RUS,59,0.4736055339174844,Running,
PER,9,1.0031880635576196,Running,
STR,73,1.1081826994500985,Running,
PER,72,0.6003412424965854,Pit,
ALO,51,0.9710773826177397,Running,
SAI,35,1.0807880497084796,Running,
STR,5,0.14400440362952877,Running,
HAM,14,0.03750270103239223,Running,
VER,30,0.21253353489554122,In Lap,
SAI,4,0.06958908058781882,Running,
PER,39,0.5345549690123685,Running,
LEC,64,0.07020958174845798,Running,
STR,25,0.12751287082759105,Running,
STR,28,0.9084296118614845,Running,
VER,76,1.92829506230304,Pit,
NOR,66,1.7701509207895247,Running,
RUS,78,2.36754483858599,Running,
RUS,22,2.272167925189762,Running,
LEC,31,2.098025357288037,Running,
ALO,23,1.333732646185437,Running,
ALO,48,0.9082502955976692,Running,
HAM,20,0.09491870330774616,Running,
SAI,38,0.30685260712801643,Running,
PIA,55,0.5002819739819073,Running,
NOR,68,1.232737268637306,Running,
PER,1,1.4378984271987236,Running,
PIA,7,1.0820050844229434,Running,
PIA,57,0.9281589633416742,Running,
STR,12,0.8945456010442776,Running,
LEC,5,0.7197586916384391,Pit,
RUS,50,1.2211734620162367,Running,
HAM,42,1.255812440914414,Running,
ALO,12,0.04826503703339313,Running,
LEC,18,0.3243835319876334,In Lap,
STR,66,0.5989864682778262,Running,
PER,74,0.8630492582158145,Running,
HAM,17,0.8045987695763784,Running,
STR,68,0.3045963557699205,Running,
RUS,71,0.36458650230583034,Running,
RUS,62,0.0926232612204328,In Lap,
RUS,41,0.01717946203769194,Running,
LEC,34,0.05840587922597562,Running,
LEC,70,1.106416204023819,Running,
ALO,45,0.950736335527852,Running,
ALO,58,0.5378722427173355,Running,
PER,51,0.7236120655789615,Running,
HAM,34,0.8285383184014325,Running,
VER,44,1.2092935396392155,Running,
VER,15,0.426656009628662,Running,
STR,78,0.6119782744274174,Running,
RUS,70,0.0745120566602267,Running,
HAM,50,0.033865062924585965,Running,
PIA,32,0.23522988548534823,Running,
LEC,67,0.593348192607307,Running,
SAI,3,0.5906071654192837,In Lap,
NOR,74,1.3376536667942072,Running,
PER,51,1.4069929631286073,Running,
RUS,67,1.9917804565307464,Running,
RUS,76,1.812059931702252,Running,
RUS,48,0.7850765632825885,Running,
LEC,17,0.6888311784389589,Running,
LEC,7,0.11349272871055277,Running,
NOR,13,0.4337815673110382,Running,
PIA,66,0.8653809535521431,Running,
HAM,4,1.2428844799428809,Running,
RUS,10,1.4108949203515921,Running,
VER,17,1.0872560619634417,Running,
ALO,52,1.0247057835339912,Running,
VER,6,2.0499455828992126,Running,
STR,69,0.912686935988867,Running,
VER,74,0.310971191088813,Running,
STR,9,0.46686882329170787,Running,
SAI,77,0.12013047566672708,Running,
ALO,21,0.742761191732802,Running,
VER,24,0.6851358791094775,Running,
SAI,4,1.4655981028958736,Running,
PER,24,2.152091221688933,Running,
HAM,59,1.5466624520824521,Running,
SAI,3,0.6396951935079567,Running,
HAM,68,1.0557748432894407,Running,
VER,40,0.8314086365080144,Running,
PIA,48,0.4329968124181821,Running,
SAI,54,0.7024704868369425,Running,
ALO,35,1.1700383323940162,Running,
VER,56,0.6717366270049638,Running,
RUS,40,0.3583416999714359,Running,
LEC,77,0.732948431145132,Running,
SAI,68,0.532087610061678,Running,
ALO,46,0.7239921399663605,Running,
PER,78,1.3701799873855087,Running,
RUS,13,1.2076547922669336,Running,
PER,27,1.951634492343178,In Lap,
VER,6,1.359933010671663,Pit,
LEC,17,1.0299547800687008,Running,
SAI,36,0.8247404429490235,In Lap,
SAI,2,1.1810620143043211,Pit,
PIA,77,0.8986312857450052,Running,
PIA,52,1.1054593571590998,In Lap,
VER,66,0.6104392996493304,Running,
VER,52,0.8556015780897139,Running,
LEC,43,1.0819442995423159,Running,
PIA,22,0.8657260564290601,Running,
ALO,55,0.6511170988308917,Running,
ALO,67,0.4687214432453457,Running,
LEC,60,0.14427749335169937,Running,
ALO,58,0.09953279347308386,Running,
STR,12,0.2679120239793886,Running,
HAM,69,1.5062488315510074,Running,
LEC,39,1.811297392549964,Running,
LEC,13,1.6178282268160469,Running,
NOR,41,1.7488996642314194,Running,
RUS,57,1.030625604909001,Running,
RUS,53,1.723087601963205,Running,
STR,12,2.3251775521060516,Running,
PIA,13,0.9006470961170312,Running,
VER,74,0.649077259052995,In Lap,
VER,57,0.16834640618549196,Running,
PER,40,0.43278693168473104,Running,
STR,45,0.6368685320638903,Running,
LEC,35,0.8159071039785206,Running,
STR,3,1.0389141105048725,Running,
STR,5,1.0204648400904377,Running,
STR,11,0.6411426123924591,Running,
RUS,71,1.3955778419044218,Running,
STR,56,1.146480279651532,Running,
HAM,10,1.949197207248725,Running,
VER,34,0.880498311324597,Running,
PER,67,1.034446893371259,In Lap,
HAM,72,1.0713923461810937,Running,
PER,31,0.7901552641676995,Running,
NOR,75,0.8448755613805592,Running,
PER,71,0.5552066951784423,Running,
VER,66,0.134931769029005,Running,
VER,70,0.18452950750571656,Running,
STR,41,0.4261549843217846,Running,
SAI,63,0.12661970140633028,Running,
NOR,32,0.30426639327228167,Running,
LEC,20,0.3583941116889283,Running,
ALO,57,0.5236067607237299,Running,
PER,50,0.5300650246362143,Running,
SAI,25,0.9874640801322319,Running,
STR,12,0.33450074876748837,Running,
RUS,71,0.045059096445676516,Running,
LEC,39,0.024275968646572665,Running,
PIA,17,0.18101046444818913,Running,
SAI,45,0.9997984683521963,Running,
RUS,11,1.204439229073466,Running,
NOR,70,1.0536881524503507,Running,
STR,23,1.2437956652355406,Running,
LEC,70,1.0257844735921422,Running,
LEC,38,0.5477641162579733,Running,
LEC,2,0.789408439868905,In Lap,
NOR,72,0.2754715514336037,Running,
PER,37,0.248740700037893,Running,
PIA,49,0.2782441822949122,Running,
NOR,52,0.49102704427587407,Running,
ALO,33,0.8338571957471717,Running,
PIA,22,1.0380165209382064,Running,
VER,5,1.6275153120346122,Running,
STR,18,0.9866216024866842,Running,
NOR,38,1.2789198977492005,Running,
RUS,37,1.034388982029616,Running,
PIA,64,0.2940932636599877,Running,
ALO,10,0.6427809124221875,Running,
VER,42,0.3166351406412915,Running,
PER,48,0.5320753613754823,Running,
RUS,44,0.992109705903968,Running,
PIA,16,0.7812252292057037,Running,
STR,54,0.9269372203238119,Running,
RUS,35,0.6045856832865265,Running,
VER,28,0.017808209509388717,Running,
RUS,2,0.6412749476455328,Running,
HAM,13,0.9828769978007732,Running,
SAI,41,0.4831933465348867,Running,
PER,59,0.20825942649196072,Running,
VER,69,0.34573208341271977,Running,
RUS,53,0.28760850236848184,Running,
SAI,45,0.8967525914888155,Running,
SAI,20,0.5336419089182796,Running,
RUS,24,0.3143888325056063,Running,
STR,61,0.42793705171250557,Running,
HAM,58,0.3142774846051258,Running,
NOR,27,0.48445221215207,Running,
HAM,26,1.0896946928448656,Running,
RUS,7,0.3914355299386746,Running,
PER,42,1.282958152001329,Running,
NOR,47,0.771055149030432,Running,
VER,53,0.5064139790718334,Running,
HAM,59,0.9404020369035162,Running,
RUS,38,1.235784993198956,Running,
HAM,69,0.25954459996914286,Running,
NOR,53,0.19179893805618686,Running,
ALO,15,0.29566410105123786,Running,
PIA,26,0.11371889982322025,Running,
HAM,48,0.3376969723630982,Running,
VER,19,0.15803434649954012,Running,
VER,9,0.6843046892899953,Running,
LEC,64,1.4000876426801299,Running,
HAM,54,0.3983942375337529,Running,
PIA,51,0.19180525241220964,Running,
STR,39,0.35677284740344567,Running,
SAI,4,0.1941210344021546,Running,
PIA,3,0.020821946838750494,Running,
SAI,64,0.2802669058204338,Running,
SAI,29,0.5603945932561236,Running,
ALO,11,1.367060832665132,Running,
LEC,58,0.7809716469101515,Running,
PIA,75,0.4447680913887697,Running,
PIA,27,0.11633358736209687,Running,
ALO,21,0.5870114541289329,Running,
HAM,39,1.0214156346306735,Running,
HAM,46,0.5450871729434009,In Lap,
HAM,66,0.9382470039530701,Running,
PER,36,2.3481241490128397,Running,
SAI,75,2.2816969142344212,Running,
PER,65,1.3553337422297431,Running,
LEC,63,0.8906167581993543,Running,
ALO,35,0.18148021391130587,Running,
PIA,31,0.7179716055049717,Running,
SAI,28,0.827810302858234,Running,
PER,1,1.292731714146536,Running,
PER,25,0.014562642694268546,Running,
RUS,43,0.23830760311034788,Running,
PER,67,0.19932344684459175,Running,
STR,63,0.5358324043461316,Running,
PIA,51,0.008241016951869573,Running,
STR,2,0.68099915557676,Running,
PIA,64,0.4144567804648516,Running,
ALO,74,1.417407196094858,Pit,
PIA,69,1.2323073826379816,Running,
STR,9,1.0132342818448035,Running,
PIA,2,0.6908483369143403,Running,
ALO,34,0.09182644370242105,Running,
ALO,60,0.5224677967389707,Running,
LEC,61,0.36765774392970296,Running,
PIA,31,0.055676431991873165,Pit,
RUS,10,0.6472189404107848,Running,
HAM,76,0.7588183130102122,Running,
VER,36,0.08209692502110649,Running,
ALO,49,0.0921024153096986,Running,
NOR,70,0.13626805130041303,Running,
HAM,49,0.36071665797000885,Running,
SAI,3,0.19994248421495026,Running,
PIA,74,0.2251446998287776,Running,
STR,5,0.09509029131464786,Running,
VER,61,0.2947410517319768,Running,
NOR,26,0.0309363459398887,Running,
HAM,72,0.3538184618498766,Running,
PIA,5,0.8222098849099759,Running,
LEC,15,1.0544802839813363,Pit,
SAI,16,0.26010289395909936,Running,
VER,1,0.4202335712744046,Running,
RUS,16,0.595537527669511,Running,
LEC,37,0.64613287284523,Running,
NOR,3,0.082664024005287,Running,
VER,52,1.0399957560069173,Running,
LEC,47,0.6771036346042245,Running,
SAI,13,0.40215490719904406,Running,
RUS,55,0.015328415485620084,Running,
LEC,21,0.8185707216674359,Running,
PER,66,1.1287299532771855,Running,
RUS,54,1.0513377057194837,Running,
NOR,27,0.3783317226059152,Running,
SAI,38,0.19522817391881553,Running,
PIA,58,0.392098158283867,Running,
STR,62,0.6193598952620547,Running,
STR,46,0.2530055792699659,Running,
STR,11,0.1135625472142271,Running,
VER,72,0.7933287799747655,Running,
NOR,8,0.798231632497029,Running,
SAI,71,0.8492865123318177,Running,
RUS,64,0.811927477864588,Running,
VER,21,0.15564462447552885,Running,
NOR,72,0.027676035946949673,Running,
PIA,63,0.190811552365025,Running,
PER,64,1.0640229781179622,Running,
SAI,20,0.008088298365067914,Running,
STR,8,0.11731716022223004,Running,
LEC,58,0.9409146222740403,Running,
SAI,46,0.28311502966330143,Running,
ALO,31,0.24294884147359613,Pit,
NOR,9,0.5086634723286478,Running,
HAM,15,0.3502275255510945,Running,
PIA,26,0.9786531665514298,Running,
PER,10,1.1996185969534612,Running,
PIA,29,1.721188431367926,Pit,
SAI,36,1.2265250402417827,Running,
HAM,37,1.6337102408104653,Running,
ALO,71,1.3577056554853917,Running,
RUS,23,1.628927985915013,Running,
LEC,41,0.17012201896206974,Running,
HAM,28,0.26107316325102853,Running,
NOR,48,0.4262149265739909,Running,
STR,38,0.997190325636424,Running,
ALO,31,1.324247037162439,Running,
LEC,14,1.259946076669345,Running,
PER,73,1.276288747750233,Running,
STR,77,0.9730803638067984,Running,
SAI,29,0.14318583219607994,Running,
HAM,51,0.029742632447110617,Running,
LEC,49,0.18660049649581456,Running,
VER,43,0.0608942778531657,Running,
RUS,72,0.06812697590284356,Running,
RUS,5,0.3381015193919881,Running,
ALO,42,0.2815142643923227,Running,
PER,7,0.14256629102768342,Running,
ALO,42,0.21876411990376932,In Lap,
VER,36,0.2374467006206804,Running,
NOR,27,0.6128216777521511,Running,
PER,58,0.5374243700593945,Running,
PIA,46,0.595372660171821,Running,
NOR,66,0.12936678694310255,Running,
PER,25,0.21160357257373752,In Lap,
PER,73,0.3387992820384961,Running,
VER,27,0.018384360767224883,Running,
SAI,1,0.16279629259614986,Running,
VER,74,0.05921694533380373,Running,
PER,42,0.31951000137852986,Running,
LEC,52,0.15877343745279854,Running,
NOR,25,0.8046843158733343,Running,
VER,54,0.8370848263961825,Running,
SAI,67,0.604832981018101,Running,
HAM,6,0.6742084584814247,Running,
ALO,58,0.21066571916728977,Running,
PER,70,0.4357938900109465,Running,
PIA,53,0.23912629024673282,Pit,
HAM,66,0.2211493134122125,Running,
RUS,58,0.6743810520541669,Running,
STR,2,0.537617707973001,Running,
SAI,76,0.1915344035671479,Running,
PIA,22,0.0730522113132917,Running,
STR,37,0.3673158120742745,Running,
SAI,20,0.5182797305994067,Running,
LEC,24,0.6033357302091382,Running,
ALO,65,0.6770477825967001,Running,
HAM,65,0.5051312176560698,Running,
NOR,1,0.05156683043801846,Running,
SAI,3,0.4789407674784085,Running,
NOR,46,0.606407577206268,Running,
ALO,55,0.41773161489269545,Running,
PER,75,1.457934215781538,Running,
RUS,64,1.0232337417805868,Running,
HAM,45,0.9217631153376469,Running,
ALO,26,0.8808375560908313,In Lap,
ALO,77,0.24880961451836658,Running,
LEC,65,0.3382464308012631,Running,
STR,24,0.1458080813033516,Running,
RUS,74,0.10032266164948372,Running,
HAM,35,0.15970680784979235,Running,
PER,24,0.1330738078234292,Running,
PER,28,0.35765612698566984,Running,
VER,16,0.034239650742190486,Running,
ALO,59,0.9627229667343709,Running,
SAI,54,0.8872839731052629,Running,
LEC,16,0.7190880548798642,Running,
RUS,15,0.3824340282748667,Running,
PER,11,0.10531619759586441,Running,
HAM,65,0.696229431443382,Running,
VER,68,0.158064315281789,Running,
HAM,43,0.11687676012922255,Running,
LEC,69,0.3447449632900057,In Lap,
SAI,13,0.08688639279083588,Running,
VER,10,0.12950891827738648,Running,
VER,75,0.08532213393278032,Running,
STR,41,0.3766556274136981,Running,
RUS,50,0.5036217518712762,Running,
VER,71,0.0572414754591799,In Lap,
STR,59,0.2227896601742177,Running,
STR,39,0.4573666028288001,Running,
LEC,3,0.830051795911646,Running,
NOR,76,0.9863728598792088,Pit,
HAM,7,0.24996920244703125,Running,
SAI,49,0.17991679581726566,Running,
PIA,26,0.04394680377834276,Running,
HAM,33,0.31068014389165066,Running,
VER,48,0.7621612122186525,Running,
SAI,2,0.7818060857826006,Running,
PER,71,0.6622454722497922,Pit,
NOR,32,0.27681404126707054,Running,
PER,4,0.3183716889703814,Running,
PER,20,0.3516153916800255,Running,
RUS,36,0.43102408308696716,Running,
HAM,32,0.6024406856383974,Running,
PIA,28,1.4266904730667662,Running,
LEC,77,1.8768793878619419,Running,
PIA,1,1.0567782474632539,Running,
PER,60,0.7598018193229348,Running,
VER,56,1.122407165063448,Running,
NOR,35,0.3318551836431788,Pit,
ALO,30,0.23897160506444748,Running,
PIA,54,0.7663055320258155,Running,
PER,36,0.6262392313174464,Running,
NOR,55,0.3720696974482643,Running,
SAI,58,0.15873622293195583,Running,
HAM,65,0.2550322032921479,Running,
STR,69,0.49310364877166585,Running,
RUS,51,0.22531530871735678,Running,
NOR,22,0.7236169168556683,Running,
VER,53,1.507111385298343,In Lap,
VER,36,0.3848646489876373,Running,
NOR,68,1.1454997291980185,Running,
VER,36,0.13035981760880083,In Lap,
HAM,52,0.8717750669091238,Running,
VER,53,0.9816660828146542,Running,
PIA,50,0.6851188209971173,Running,
STR,41,0.28396049047858946,Running,
VER,18,1.173111801204313,Running,
STR,22,0.6881597252565569,Running,
PER,66,0.6779764390504373,Running,
LEC,21,0.6763858917606571,Running,
HAM,44,0.5315143064354044,Running,
LEC,47,0.42466754596979933,Running,
PER,39,0.8364580835949403,Running,
HAM,29,0.021410517475672908,Running,
NOR,54,0.5603814424963618,Running,
NOR,17,0.38883567441403005,Running,
STR,60,0.37414464519465035,Running,
PER,31,0.7150768414388677,Running,
STR,73,0.3056741350307729,Running,
RUS,78,0.3425966321614307,Running,
VER,49,1.120345844050774,Running,
ALO,2,1.0312025642515876,Pit,
RUS,48,1.2924029808620259,Running,
VER,14,0.9940605026532073,Pit,
HAM,59,1.6891160170509538,Running,
STR,58,0.9414104416408636,Running,
HAM,58,0.016022300682239088,Running,
HAM,51,0.4735576370243938,Running,
VER,2,0.0728709166494465,Running,
PER,41,0.006439323989408663,Running,
VER,16,0.0407846520721164,Running,
SAI,4,0.22172908860084994,Running,
NOR,12,0.5393064971806499,Running,
NOR,29,0.44390776649138874,Running,
RUS,7,0.416373699359103,Running,
NOR,14,1.3378874802718197,Running,
VER,12,1.2709803611741468,Running,
PIA,5,1.024585338258284,Running,
STR,32,0.4804742244665164,Running,
VER,74,0.017545713069119784,Running,
VER,43,0.10849757247122227,Running,
ALO,69,1.0842240756609167,Running,
STR,45,0.9104997759534119,Running,
SAI,9,0.3197130031202908,In Lap,
NOR,49,0.1710124417268949,Running,
STR,33,0.2397656890292657,Running,
NOR,18,1.607714314224734,Running,
RUS,9,1.3623373068711726,Running,
STR,62,0.6140256383579873,Running,
NOR,57,0.12041610088559529,Running,
SAI,29,1.4236548891817025,Running,
LEC,78,1.2508745398982322,Running,
HAM,25,0.6528862747107012,Running,
HAM,15,0.8180330970848568,Running,
SAI,6,1.0192489662548418,In Lap,
ALO,42,1.2014664591815618,Running,
LEC,29,1.0496061892623685,Running,
RUS,4,0.9175646366783154,Running,
SAI,57,0.039050785098525276,Running,
HAM,49,0.23876230562493855,In Lap,
HAM,44,0.4467247064437893,Running,
HAM,75,0.4767817535535415,Running,
PER,14,0.8351544528475613,Running,
SAI,3,0.007710303556943132,Running,
VER,62,0.2998275719904464,Running,
RUS,64,0.5298503233685942,Running,
HAM,45,0.616040490451103,Pit,
NOR,58,0.7104278354769372,Running,
SAI,20,1.2278505747749926,Running,
PER,58,0.04449996796197092,Running,
SAI,57,0.3865420271995282,Running,
RUS,77,0.5060702888395469,Running,
PER,68,0.9206563895814451,Running,
RUS,78,0.008324280785032556,Running,
SAI,52,0.10713887296396468,Running,
VER,37,0.4519296982941831,Running,
RUS,8,0.007560951345626787,Running,
PER,44,0.1804979625864317,Running,
PER,5,0.5097194867670435,Running,
RUS,69,0.4135112028104418,Running,
PIA,31,1.710024681116766,Running,
SAI,45,1.157094256546394,Running,
PIA,9,0.27652859782150985,Running,
ALO,32,0.2775308887967218,In Lap,
SAI,33,0.3889562896920634,Running,
RUS,67,0.34474615278970305,Running,
LEC,30,0.7243155432886339,Running,
RUS,76,0.02613891551866976,Running,
PIA,29,0.44512071172120304,Running,
VER,3,0.5905444240440705,Running,
RUS,57,0.47148219696690197,Running,
RUS,30,0.13616098841011115,Running,
VER,9,0.36012271235520005,Pit,
RUS,26,0.5550318265582319,Pit,
HAM,2,0.7600414632184971,Running,
LEC,62,0.3218729325102698,Running,
NOR,3,0.1934906719552043,Running,
LEC,46,0.4808194644576755,Running,
RUS,68,0.04647120560408863,Running,
HAM,25,0.1974570280714058,Pit,
SAI,51,0.38282329064731474,Running,
RUS,13,0.47926317954948006,Running,
PIA,44,0.46397927999966143,Running,
HAM,35,0.8130885083804427,Running,
VER,55,0.38740392901014664,Running,
HAM,9,0.3884350606407058,Running,
VER,2,0.45456969709084943,Running,
ALO,61,0.07234057887833961,Running,
NOR,41,0.5661843687076937,Running,
STR,44,0.5866038120857509,Running,
HAM,64,0.6851999529079569,Running,
PER,31,0.7808010585111478,In Lap,
PIA,47,0.35871961929527796,Running,
RUS,2,0.738347636967851,Running,
